,Bad Battery,Empty Fuel,Empty Gauge,No Start
54303,False,False,False,False
54304,False,True,True,True
54305,False,False,False,False
54306,False,False,False,False
54307,False,False,True,False
54308,False,False,False,False
54309,False,True,True,True
54310,False,False,True,False
54311,False,False,False,False
54312,False,False,True,False
54313,True,False,False,True
54314,False,False,False,False
54315,False,False,False,False
54316,True,True,True,True
54317,False,True,True,True
54318,False,False,True,False
54319,False,False,False,False
54320,False,True,False,True
54321,False,False,False,False
54322,False,False,False,False
54323,False,False,False,False
54324,False,True,True,True
54325,False,False,False,False
54326,False,False,False,False
54327,False,False,False,False
54328,False,False,False,False
54329,False,False,False,False
54330,False,False,False,False
54331,False,False,False,False
54332,False,True,True,True
54333,False,False,False,False
54334,False,True,True,True
54335,False,False,False,False
54336,False,False,False,False
54337,False,True,True,True
54338,False,True,True,False
54339,False,False,False,False
54340,False,False,False,False
54341,False,False,False,False
54342,False,False,False,False
54343,False,False,False,False
54344,False,False,False,False
54345,False,False,False,True
54346,False,False,False,True
54347,False,True,True,True
54348,False,False,False,False
54349,False,False,False,False
54350,False,False,False,False
54351,False,False,False,False
54352,False,False,False,False
54353,False,False,False,False
54354,False,False,False,False
54355,False,False,True,False
54356,True,False,False,True
54357,False,False,False,False
54358,False,False,False,False
54359,False,False,False,False
54360,False,False,False,False
54361,False,False,False,False
54362,False,False,False,False
54363,False,False,False,False
54364,False,True,True,True
54365,False,False,False,False
54366,False,False,False,False
54367,False,False,False,False
54368,True,False,False,True
54369,False,True,False,False
54370,False,False,False,False
54371,False,False,False,False
54372,False,False,False,False
54373,False,False,False,False
54374,False,False,False,False
54375,False,False,False,False
54376,False,False,False,False
54377,False,False,False,False
54378,False,False,False,False
54379,False,False,False,False
54380,False,False,False,False
54381,False,False,True,False
54382,False,False,False,False
54383,False,True,False,True
54384,False,True,False,False
54385,False,False,False,False
54386,False,False,False,False
54387,False,False,False,False
54388,False,False,False,False
54389,False,False,False,False
54390,True,False,True,True
54391,False,False,False,False
54392,False,False,False,False
54393,True,True,True,True
54394,False,False,False,False
54395,False,False,False,False
54396,False,False,False,True
54397,True,False,True,True
54398,False,False,True,False
54399,False,False,False,True
54400,False,False,False,False
54401,False,True,False,True
54402,False,False,False,False
54403,False,True,True,True
54404,False,False,False,False
54405,False,True,True,True
54406,True,False,False,True
54407,False,False,False,False
54408,True,False,False,True
54409,False,False,False,False
54410,False,True,True,True
54411,False,False,False,False
54412,False,False,False,True
54413,False,True,False,False
54414,False,False,False,False
54415,False,True,False,True
54416,False,False,False,False
54417,True,False,False,True
54418,False,False,False,False
54419,False,False,False,False
54420,True,True,True,True
54421,False,False,False,False
54422,True,False,False,True
54423,False,False,False,False
54424,False,False,False,False
54425,False,True,True,True
54426,False,False,False,False
54427,True,True,True,True
54428,False,False,False,True
54429,False,False,False,True
54430,False,False,False,False
54431,False,True,False,True
54432,False,False,False,False
54433,False,False,True,False
54434,False,True,True,True
54435,True,True,True,True
54436,False,False,True,False
54437,False,False,False,False
54438,False,False,False,True
54439,False,False,False,False
54440,False,False,False,False
54441,False,False,False,False
54442,False,False,False,False
54443,False,False,False,False
54444,False,False,False,False
54445,False,False,False,True
54446,False,False,False,False
54447,False,False,True,False
54448,True,True,True,True
54449,False,True,True,True
54450,False,False,False,False
54451,False,False,False,False
54452,False,False,False,False
54453,False,False,False,False
54454,False,False,False,False
54455,False,False,False,False
54456,True,True,True,True
54457,True,False,False,True
54458,False,False,False,False
54459,False,False,True,False
54460,False,False,False,False
54461,False,False,False,False
54462,False,False,False,False
54463,False,False,False,False
54464,False,True,False,True
54465,False,True,True,False
54466,False,False,False,False
54467,False,False,False,False
54468,False,False,False,False
54469,False,True,True,True
54470,False,False,True,False
54471,False,False,False,False
54472,False,False,False,False
54473,False,False,False,False
54474,False,False,False,False
54475,False,False,False,False
54476,True,False,False,True
54477,False,True,True,True
54478,True,False,False,True
54479,False,False,True,False
54480,False,False,False,False
54481,False,False,False,True
54482,False,False,False,True
54483,False,False,False,True
54484,False,False,False,False
54485,False,False,False,False
54486,False,False,False,False
54487,False,False,True,False
54488,False,False,True,False
54489,False,True,True,True
54490,False,False,False,False
54491,True,False,False,True
54492,False,True,True,True
54493,False,False,False,False
54494,False,False,True,False
54495,True,False,True,False
54496,False,False,False,False
54497,False,False,False,False
54498,False,False,True,False
54499,False,True,False,True
54500,False,False,False,True
54501,False,False,False,False
54502,False,False,False,False
54503,False,True,True,False
54504,False,True,True,False
54505,False,True,True,False
54506,False,False,False,False
54507,False,False,False,False
54508,False,False,False,False
54509,False,False,False,False
54510,False,False,False,False
54511,False,False,False,False
54512,False,True,True,False
54513,False,False,True,False
54514,True,False,False,True
54515,False,True,True,False
54516,False,False,True,False
54517,False,False,False,False
54518,False,False,False,True
54519,False,False,False,False
54520,False,True,True,False
54521,False,True,True,True
54522,False,False,False,False
54523,False,False,False,False
54524,False,False,False,False
54525,False,False,False,False
54526,False,False,False,False
54527,False,True,True,True
54528,True,False,False,True
54529,False,True,True,False
54530,False,False,True,False
54531,False,False,False,True
54532,False,False,False,False
54533,False,True,False,True
54534,False,False,False,False
54535,False,False,False,False
54536,False,False,False,False
54537,False,True,True,False
54538,False,False,False,False
54539,False,False,False,False
54540,False,True,False,False
54541,True,False,False,True
54542,False,False,False,False
54543,False,False,False,False
54544,False,False,False,False
54545,False,False,False,False
54546,False,False,False,False
54547,True,False,False,True
54548,True,False,True,False
54549,False,False,True,False
54550,False,True,True,True
54551,False,False,False,False
54552,False,False,False,True
54553,False,True,True,True
54554,False,True,True,True
54555,True,False,False,True
54556,False,False,False,False
54557,False,False,False,False
54558,False,False,False,False
54559,False,True,False,True
54560,False,False,False,False
54561,True,False,True,True
54562,False,False,False,False
54563,False,True,True,False
54564,False,False,False,False
54565,False,False,False,False
54566,False,False,True,False
54567,False,False,False,False
54568,False,True,True,False
54569,False,True,False,True
54570,False,False,False,False
54571,False,False,True,False
54572,False,False,False,False
54573,False,False,False,True
54574,False,False,False,False
54575,False,True,True,False
54576,False,False,False,False
54577,True,False,False,True
54578,False,False,False,True
54579,False,False,False,False
